userId,followers,friends,statuses,listed,favourites
43935910,39667,219,50258,811,143
64403845,9433,356,3367,393,75
3161340493,6884,102,410,50,53
1585964245,5756,6,4868,398,4
1286871470,60083,554,253,355,138
287757072,39264,69,32675,312,56
75187941,36565,486,7975,509,328
211778502,26234,4059,9464,330,12686
6751502,30133,5938,20183,630,587
297080289,44229,3378,8028,202,3991
21321620,25688,1489,52543,1005,1226
183541994,18092,2918,22548,77,9859
756593,22979,129,2345,471,380
785244157,44336,39,806,99,463
2654839261,5077,115,1007,25,3899
262604305,20386,976,70274,322,139
607558430,46748,24334,340922,1073,12691
1164046866,7961,382,285,124,72
17053532,19515,4790,10369,699,1111
121245162,19437,1897,19289,270,9747
3033098871,6004,32,53,101,7
1710705968,11589,602,15445,280,21
17300623,44508,9,2277,272,5
10984672,45517,700,45754,766,1548
47350606,15159,470,2726,526,149
369148837,55340,1170,8404,199,3295
54221153,12459,197,1465,269,315
33641762,44282,1446,4403,367,603
14637171,45827,375,38238,360,198
17360207,7150,631,52346,103,303
23126410,15123,429,61479,679,7022
26765941,24037,1623,13827,142,2057
17434280,13276,181,6066,375,45
70254382,16553,2039,30388,136,68
3241093919,18740,108,523,66,32
2423220786,20819,1850,8200,112,12456
10306012,3194,995,13811,98,2347
320706405,32142,324,1919,130,654
130726344,72580,509,1481,482,90
564592199,9164,202,1768,44,24
1086250201,147459,100,18085,121,741
162083595,8720,106,2056,159,231
14901848,180410,9,17046,496,13368
44630578,43174,122,490,425,19
29764727,27913,2300,20918,129,11913
143465341,105614,725,7008,211,1008
19777733,38280,1804,23701,501,116
2482953530,64323,174,1081,119,2468
402091163,37953,577,4617,143,426
169680917,29905,636,14006,259,386
18655998,15486,1051,43235,171,1495
27679551,995,792,2598,43,47
223615989,14191,479,9651,175,140
429180769,54965,47,2940,75,1304
20898380,17296,317,1862,353,224
278755571,165691,773,4592,176,209
2479863260,14919,520,7153,235,1097
141374449,12071,665,2050,187,246
398771767,12215,397,5413,167,3146
292064563,35157,177,406,467,60
4813332975,21978,15,33978,41,2142
18038269,378199,1523,54725,7533,30611
2329066872,237133,485,9659,6731,1532
741964688,5580,24,147,51,78
31698519,9678,3661,5799,213,3188
99960420,49627,959,29113,433,2495
34722561,12683,700,22123,397,84
2730122944,102677,15634,3499,919,1872
17605429,22737,11227,15856,134,1795
156467746,796784,400,33508,1391,435
2473070484,290345,151,1094,215,3
71444854,6164,4979,7300,23,2223
2549647958,305064,58123,3539,522,347
268613555,1376183,89189,18580,1391,6
2977900810,26116,1889,62419,937,65044
35773039,1251507,1020,84244,24294,669
927385039,29650,13075,49075,271,56496
3057649773,110306,11734,10997,967,9943
2994064380,20599,98,148,197,2
144851483,30722,307,1835,137,1254
492690986,5856,324,16307,223,1443
37478991,47509,994,17619,213,29
1569051025,29467,5,15264,64,73
2468320902,4050,223,2552,27,142
34737134,8276,531,1328,179,374
64535352,33447,700,50287,452,20
219454347,26907,329,1594,463,468
212567945,39708,2008,14156,58,64
14360170,28479,1245,6352,347,519
22242179,89630,34058,13797,394,42
310424310,43180,4877,11706,375,1098
104636007,87981,1106,26509,179,101
2332561182,86935,3333,7445,119,6318
26785403,20143,1638,15468,401,5090
93738152,42253,306,6804,359,788
549536699,44956,417,1162,186,511
356876249,26809,696,8556,191,2720
142781954,29969,283,12849,381,130
533138850,9303,576,4675,247,188
23248904,39064,157,3883,826,582
626427274,39209,98,1041,212,0
325719227,8647,1363,31893,529,3829
524347112,12159,176,6669,155,1470
22974378,29978,1609,63947,264,9660
45833617,32665,357,6670,326,1590
260276311,18147,2096,6881,417,4322
29996369,80869,2462,9819,161,8424
3058602759,38673,288,2109,62,1359
382076279,36585,253,11011,313,981
62872266,25797,7121,46963,519,2985
56401482,13166,4992,10919,515,848
15928789,23566,645,688,252,340
620298978,14799,7946,8004,321,511
242827797,15380,1856,4235,213,3674
29939911,236531,180018,8068,843,1578243
22506910,27862,712,2623,507,83
70913249,7290,897,2723,229,728
176926525,13565,1250,33404,247,4624
41620321,16562,2181,7349,327,1356
25998773,19791,577,6939,637,336
143776014,89418,276,9042,708,40
556051103,9608,1642,2435,290,42
5901322,24013,264,9630,731,2979
215258387,148039,2402,69907,202,23442
20851518,14991,4994,8115,150,2820
255985459,17927,1097,3804,168,691
102713613,47612,524,6732,241,247
40068984,21223,1147,14043,251,2183
2641563910,11630,21,469,103,896
170023489,30621,252,1018,345,7
2735246778,38546,1319,2846,910,4275
262310705,19233,190,3089,429,9
4339015883,12028,156,1735,35,1073
335338331,18941,220,2161,126,36929
191184478,62545,570,5656,221,2685
189315450,19170,456,18472,298,3981
100314905,45259,268,35840,98,1014
563909903,12059,600,3832,204,975
22667054,37267,430,880,152,20
399314591,31717,516,21575,410,747
304346832,13281,1862,7613,571,986
4435513152,13699,388,1423,33,2058
2484564642,5829,281,1018,43,760
352946007,13019,1060,5245,268,57
267329349,26833,703,21177,521,47757
32130990,33780,1732,4282,164,6164
18240187,23929,2117,6804,355,1783
86052250,22938,234,6365,246,307
50466186,941150,794,16434,3724,3507
554540678,478550,41039,5891,287,10
209811713,269848,2364,23022,6019,7054
166630377,328934,128,2140,240,5
3434463094,5335,216,787,51,155
2266343932,334343,546,754,482,3
335032764,20757,3652,93509,564,138476
69356087,795611,104,15761,1196,72
56740197,15909,584,8729,100,458
19084896,35284,2336,198567,1477,26303
705037484942499841,1936,36,333,5,35
18386966,9233,1937,215974,742,1689
2722419902,12564,3,8560,440,12
134417532,16873,151,2834,251,4304
68688819,36942,4512,33879,287,24135
65396689,7279,636,13442,197,873
144705819,12140,2,1290148,330,0
20600235,79213,719,35152,3106,705
2226113918,81840,15,1466,81,27
57951687,28397,7558,13556,395,4672
425227965,26578,3699,7419,497,1502
16012783,906943,812,157619,22704,963
3063995062,8991,33,365,49,246
360677354,44704,1617,11709,105,2498
54813644,30719,1324,19082,164,297
35118168,45152,733,4415,404,111
125334621,11157,351,3310,209,1592
13986352,56578,2203,124206,1992,33675
193897092,31020,19,882,317,35
114961445,526118,77,7384,1371,260
38895958,19454,1576,4738,257,1991
177829660,407176,45,112263,1394,8
21209024,43400,13350,12982,161,2401
14957139,4100,977,3984,172,47
153283095,11974,356,10014,301,9
27013292,224231,172,6236,4965,656
104235481,1020507,3205,6606,2773,2578
505343513,19563,396,3027,75,803
3907662803,8763,34,53,37,31
49349784,8983,762,5931,175,2411
230688814,82260,176,14126,126,67
41417186,19779,322,7116,323,546
363356445,2496,1057,2107,67,5486
74987950,128248,479,4011,3174,4
1123106460,7123,1678,1525,114,542
126882828,21818,47,21548,103,41224
22198509,20426,1775,31390,304,2212
434784790,27492,779,10907,162,85
757710764,5768,130,368,99,183
55233330,9056,2852,15471,143,6437
469465866,27045,552,7368,105,39744
107079752,7297,1704,6851,115,1699
14702533,350489,10608,16843,5270,6
68937023,17927,6619,7520,499,53
28074588,99452,373,3110,2299,1160
30495613,2123526,9885,40467,4168,4894
165511377,750516,884,32272,9511,48300
15224867,7444351,231,17847,53906,9
17672825,44868,3690,33005,1577,8212
18033816,92925,2028,80215,1706,23439
1209099812,127348,1976,21906,195,30596
382267114,8935819,55,2445,23272,184
8736882,1272064,523,322997,12875,634
227837742,602315,154,57136,5409,442
14123683,3556395,144,2745,15863,3
25355724,1205100,924,15167,10826,1381
48100887,1779825,422,48945,9379,704
21362105,576897,1764,11797,6414,2123
18807671,957642,1359,13285,8213,553
114776155,113396,2191,56113,1917,24943
63695781,6188351,438,25136,7232,65
90774609,1444090,115,10954,4456,679
15165502,385443,137,955,8495,52
326255267,143134,3046,109512,4569,20894
1209099812,127348,1976,21906,195,30596
73402597,198986,4399,189468,637,125837
65744985,255596,689,2524,230,2072
511402689,244852,16586,1214,1976,1234
22930236,54850,164,15604,1337,67
276575042,31338,40,399,503,3
12788332,20235,537,4901,967,86
21641130,52586,1863,5122,1108,628
705963169,624127,868,1623,452,114
29107434,217880,1783,8771,878,11207
30254855,118308,32,6783,1466,30
2298691933,117110,8219,11501,238,21771
185738132,41363,513,2625,372,4637
20387225,39049,2360,110688,243,855
68816598,160147,149,11452,771,1283
39025860,70878,45,2176,1054,818
43042353,3286533,452,28698,6672,1948
1503048786,95323,940,13332,322,3237
133790003,58988,394,14747,1253,1973
38601171,16511,455,5049,449,7035
14693499,69288,779,67268,1298,2093
3016183147,4997,947,5600,14,5416
15255546,71005,4241,25818,569,1710
2918044567,123194,0,172,67,0
2968755672,127890,90,2927,60,450
14524152,73866,461,12709,1087,1671
3026921828,4834,11,51,13,103
1184096144,104936,37,2455,493,1385
24178101,20315,5765,19100,726,6366
15823588,13971,531,34400,629,1289
18033816,92925,2028,80215,1706,23439
46180114,23633,1165,6538,756,1042
31128529,13756,2088,6435,886,57
182422417,87429,329,16840,566,125
8736882,1272064,523,322997,12875,634
1199102480,32439,1739,18425,88,15334
59184319,19937,1434,6437,616,660
104501991,84690,6,3554,691,1
161705350,29165,11068,7077,729,8474
807095,26530605,987,226905,175903,10760
17022537,58847,4263,93128,1151,2183
349021323,28023,714,384,428,5
34301129,36094,18568,16378,958,2868
2397078144,16797,225,1718,148,2217
21362105,576897,1764,11797,6414,2123
4767513101,70264,5,194,39,88
59164949,39470,14980,55213,260,41
25079004,15808,275,1490,130,921
20081707,16821,132,3802,381,39
221884289,21588,8937,37046,511,1496
91520410,14915,4,3894,772,1
1579422614,353549,44,3348,1982,893
2848149332,303379,88,440,137,3
17781165,561357,102,3425,8006,463
118499648,26258,7294,10595,289,472
328604854,107946,246,2946,126,396
2572935673,6739,1058,3395,190,4011
274136212,73992,3925,11235,677,15
847123669,686569,36,649,2748,3
537635180,5600,1194,14457,159,1217
30882213,25462,5686,18749,286,7005
256667671,51969,345,6484,318,81
60784450,25145,7877,7704,680,939
2810389901,10629,75,3502,101,1881
18999683,20424,47,18153,871,59
26000795,25789,659,2781,417,610
328888196,8043,345,2425,59,607
20630639,590156,344,9246,2959,1776
15633626,471616,27994,22556,6915,1170
156881548,5886,250,38195,200,6970
428333,37327485,116,48383,173565,18
49712658,373092,308,6276,967,163
94079197,30708,712,10991,351,587
118369820,27250,1570,65661,840,4264
1375629084,3832,647,1245,126,561
142104730,55372,496,4044,75,4080
20183992,85702,20772,33188,342,2945
27824381,132317,472,15311,1931,9612
3957234947,4388,18,831,22,1
2456142770,80134,140,5985,105,65541
299112358,362060,151,1102,2187,462
24494946,18122,411,2735,151,232
28211427,690918,330,11002,2181,4884
31791683,23983,276,1060,274,110
80620346,65416,691,2986,589,1227
19584100,8630,2617,11183,566,878
362189733,301149,855,10330,2532,1682
188622462,62050,81,886,61,277
179588204,74308,3697,22076,684,23151
167431567,9811,774,13082,274,1275
29421252,20343,1283,39499,269,258
16735885,49758,2307,3346,93,2276
8914942,43891,384,50163,2498,2743
414304780,214964,611,2731,1369,861
3131311863,25687,12369,608,44,9803
35944242,280389,159,3823,1844,421
39030148,3322,463,5776,129,1028
20292942,447729,2942,21575,7407,13
385745691,26355,428,5617,212,7
94064438,12195,166,4039,162,1050
164732892,3387,126,866,173,152
2368289594,169315,150,684,104,4
14289945,56007,4699,14243,2129,3491
23974310,16105,8143,23242,168,7332
54238128,234091,164,9477,1803,726
22495082,49787,1028,16741,983,7145
18081931,108127,2953,5896,2082,38524
3235476211,2725,119,1628,16,1654
3415122141,257,104,793,12,81
20069434,33355,29,22956,1408,214
3270420139,10979,312,369,42,594
12655722,16919,581,4858,1117,448
321124833,119044,232,7025,527,1482
418347726,18738,708,9268,694,9808
21793630,59198,309,16898,1630,5070
1053599412,7176,557,11925,136,5522
450131592,384611,23821,52522,1012,19029
2290670683,12218,1182,6702,170,498
17647701,58368,697,4644,1367,596
87754597,72713,8762,3243,1244,2620
23027905,18867,998,81382,360,966
890635140,575,516,1639,5,1232
14738561,58280,7661,12286,2058,2077
518150024,218250,39,24085,457,4142
2991884281,2000,1036,3586,59,5934
1379587099,170547,4623,14809,468,125580
861897037,4993,1270,5097,98,1618
174381739,71327,35,958,1472,12
18944397,57232,647,8673,2031,970
94062558,8203,1183,2966,121,589
2908170952,62594,32,1742,417,622
22335448,202122,4852,10255,1205,1723
8664042,67459,7328,4161,1397,598
2951274893,6182,469,5149,52,298
13657662,32055,2099,22205,1605,4569
2970833694,155798,18,1362,50,79
20968166,166126,33,11176,1246,231
15450695,104004,391,5797,1777,3058
17546747,119651,2610,10875,1256,4277
32687077,43794,711,5494,1566,704
25518846,24288,1354,8312,522,5848
325642640,40460,710,13627,888,3
100243412,5228,756,3221,56,2795
298566175,17197,64,1062,285,37
370802014,18720,579,5460,183,296
525347590,6855,503,8096,120,560
1357925864,22785,348,11016,127,9883
21656396,10903,5144,17324,74,7414
2981518888,40931,116,29797,68,1552
297515820,21091,4457,80789,94,1202
74355507,39652,615,22569,231,28
27079921,31793,4162,2967,560,104
45845303,112834,84,2889,717,106
176460863,20621,469,1899,472,309
210423504,120901,60090,5407,351,2344
185273251,12417,2218,3662,201,5108
19593482,34486,13832,14219,779,2306
27422462,11451,3993,17238,500,5956
29455313,18262,619,4460,219,2155
2321519970,18912,16,702,95,2
54880527,22527,1182,9010,550,834
16698503,55090,1265,15429,818,174
2370979777,23055,27,2928,308,284
2444676361,22289,4544,230767,150,28158
48968653,52994,747,14282,147,5167
17956766,85731,2097,15010,577,2649
88956904,8987,4950,21592,258,10279
92941377,5606,392,2228,147,28
2239568966,6188,1518,2350,29,1637
144331312,1042,827,1670,8,133
181826160,5712,497,30866,125,7854
949907359,5538,2108,4852,32,1480
3130700997,463,816,1069,61,249
2512502113,1077,337,2333,10,852
962353897,48045,709,9365,59,3308
1417272584,8072,134,2664,31,699
67403876,4196,529,4114,143,346
2420915010,1521,1012,1074,65,1632
1653080575,935,730,402,19,0
177638688,2614,205,1094,69,132
2889103027,2965,96,566,26,370
483903256,8490,93,30,15,20
4502574208,106,30,42,1,27
68999970,2428,1853,6246,43,2378
353873614,12697,175,7983,86,2262
101934326,1573,12,582,7,118
2230028774,1917,472,1528,28,23
77026274,2885,240,11099,89,3875
277192396,1850,71,622,25,29
3029373161,6467,1994,1849,17,5929
188036809,29121,1172,1134,116,420
329461602,14409,5058,2754,37,428
189165587,3908,2632,690,51,31
3070273337,1788,1377,6096,29,481
2610190070,601,52,73,28,1
153450085,2338,757,3327,75,1130
1717163750,2482,127,961,20,536
2303757637,415,343,626,11,401
1417225398,16860,168,1653,45,593
246176728,6248,278,4119,68,17
2597741178,151,77,81,3,41
21467941,25671,431,3642,739,148
3028669853,44845,142,11013,96,10585
3355281,25382,3158,4788,657,1729
83860254,3810,1708,11365,93,16
114756202,22180,1026,8304,1037,65
170063789,5145,309,2168,56,35
24973202,1760,57,2800,7,6
176429907,980,583,5119,13,563
44070443,11686,249,5061,170,543
55940991,94620,47,1846,1183,0
74617502,79478,1100,5612,518,1938
2848258102,1423,75,169,34,0
745914260,5165,267,3664,28,2472
89513731,118272,750,3790,315,440
20984506,71650,334,38192,409,3552
340433481,12032,96,837,263,103
472533325,38760,122,8438,46,891
293653435,165913,312,22884,100,2319
117294924,25070,304,7082,126,2786
22795877,60792,7478,27791,425,19817
1056182258,40357,478,13153,277,74
41146510,29896,979,60790,341,220
324012302,173545,792,114069,364,1832
91144162,9866,548,1973,651,290
40936726,35260,4626,23455,741,1101
515752079,16591,1053,1584,291,1993
312217970,3466,269,474,23,279
33962995,8974,1148,3353,334,62
15804843,43372,9,2593,733,32
30090529,14009,657,2721,504,330
19261228,82010,871,23394,563,5892
228745648,124787,1023,5212,946,57
241122145,8292,1373,4077,169,1517
61953502,43924,991,60298,146,17109
1352159084,91707,184,4465,284,21
635271418,96912,223,43555,260,385
1070412618,141054,212,3446,104,8860
239587112,6250,999,5962,118,2038
747320276,50216,1367,35104,126,211562
17004368,11067,1962,13738,584,370
795042152,101217,25,6035,135,165
63506775,14909,3883,10107,588,767
248181535,40713,7767,22243,156,25242
3521186773,37039,14,7591,83,1
72953303,10896,3838,6991,110,1097
29040062,35972,17674,23487,1154,1610
225984321,12729,1184,11321,340,1003
203862593,2673,32,7809,59,0
293552084,4216,855,91985,112,51314
24708105,19305,1687,6492,318,2352
837131046,29640,557,4945,202,5302
256079918,19647,360,8042,350,9
82444043,34378,17024,25311,596,1680
1108653043,41819,359,1903,171,256
45844885,49755,2230,30128,304,145
21913739,15196,1265,38164,203,52
2210710508,26802,68,12080,278,23864
2291970980,39754,18,2365,69,1
2165890303,34577,295,13276,190,23421
2992729469,3040,219,3657,102,1175
1020952663,5641,489,6432,279,7030
19418707,34699,86,619,280,23
102306857,22829,944,7056,290,7039
2223592103,856564,283,1765,1499,39
128938832,50978,5513,5788,403,4
317486009,20808,2074,11904,228,1591
4289858176,1309,155,2486,6,5254
25616989,16302,371,5133,238,561
369782522,37609,3270,10043,221,2561
1897579758,49728,116,6288,158,1381
18675077,64291,32907,47650,570,11706
473377156,65790,4,717,192,7
388576668,21868,50,1458,804,305
853592702,19432,10893,6425,263,135
24421023,3717,199,25755,40,4805
21436609,7420,1715,30730,426,1373
21036370,27938,3464,78211,564,316
2871559903,28021,2,298,51,191
334604653,11441,539,10653,122,2794
122532942,83910,2326,27385,161,1767
23229606,6951,532,12137,255,7445
1358139056,12894,92,471,52,1084
294306466,41863,1924,95752,1313,830
162337124,2905,246,73849,146,23680
89783737,82553,112,3113,88,421
28133917,19575,10264,11367,356,1659
621369098,23948,480,6640,175,4408
370523274,2050,921,6688,25,1155
15762946,163934,6398,40209,297,982
19776585,11592,2624,14646,309,2526
47013883,29083,78,1100,313,22
25484683,13449,2987,12652,296,514
583403800,4949,747,4121,179,762
